Unnamed: 0,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
11,60.08183844998253,11.435441699976126,5.656497402110251,0.0,0.5073943346181337,4.901587738041963,28.77999059672493,6.167706866034238,6.0,448.0,16.815933766767753,281.9412427283071,6.272751843988476,30.950465418088807
12,14.605555959785017,64.14970343314204,23.038459458385518,0.0,0.4913534794405542,5.985728770160451,46.08917211764414,6.70238374577633,17.0,645.0,17.348845605671542,323.383329980148,12.849244397070503,33.57702740772691
13,12.265498467368186,20.277635229448308,0.9063179745542941,1.0,0.58321171160228,8.670015431092688,95.52320657802213,10.106336994664753,23.0,709.0,21.851169247511276,394.20151940897125,28.07624218837708,26.23309432684631
14,24.999600771496233,40.17966916715095,6.714527811988356,0.0,0.6170232115657049,4.026239121606741,60.20916603907056,1.6783771135247185,4.0,453.0,14.725805419230127,141.18018163529243,8.469503275935073,16.073726591841897
15,5.569189956512769,92.08933022398148,0.49316113673691214,1.0,0.46146927330644105,5.616564919140342,47.36975612029429,1.8519254563802066,14.0,552.0,12.927955534114233,322.943662324859,8.846284045026806,45.31003482817279
16,35.19277876119718,52.45915479548132,25.189078376621087,1.0,0.7051431269752801,8.179595651717415,3.418427195006168,1.2826585515333238,20.0,376.0,17.73870405518962,42.96574086680039,9.985149277607412,34.24238392953776
17,39.96618729344064,34.316625915541,20.0955722817164,1.0,0.7475771285031967,6.835514227395177,72.12717345277657,9.141308768226299,9.0,367.0,14.614635870736226,103.615477967322,4.02252960953078,32.57658991860595
18,74.78647051302741,8.585943731725948,15.430931974389457,0.0,0.7407549168387059,7.310299484286081,88.90547801512584,8.487335318910485,5.0,221.0,16.77421673916009,161.53733542249873,35.27638411641129,12.238315480882996
19,75.19550381753479,73.36771904299768,9.340287242383031,0.0,0.6824947283060747,5.2971179574601575,39.83688028986772,9.661761062953014,23.0,366.0,19.69258664003107,284.80871486689944,31.9815433407108,26.637184538678408
20,32.52546760123164,65.75686886199894,18.296286263711245,1.0,0.430657179619369,7.739503166760952,48.64030652230549,10.323057508819714,8.0,349.0,19.66942461653001,77.12014861740967,9.493493705689543,10.331656687685646
21,29.943936153144694,49.93352962109341,5.595515399200258,0.0,0.42448059466538557,7.155940425981174,71.6421692646988,8.791622075490006,5.0,576.0,15.85479054704214,329.3420765346244,29.148118503024147,37.39261582744028
22,57.386724730995894,62.055700981437404,15.165889439942129,0.0,0.432278063963946,5.294187271528016,36.51481529962279,5.69070283411912,2.0,336.0,17.89169679254844,221.59546592506422,11.13956359502514,29.23761358533556
23,34.188476417222255,93.0588543216243,27.43283016587458,0.0,0.7369348781041316,8.620296170419838,94.01031452237582,8.518161652843759,10.0,348.0,19.044004638342773,22.226062356645315,25.830442650054977,8.77117697248457
24,64.3855600368351,41.93341502766618,17.60479532389741,1.0,0.43087599026566636,4.4476695714047905,79.05682448054964,2.435285200538129,8.0,578.0,21.63328976359833,277.8860261947985,18.413120906890175,9.17104847859688
25,31.593746719884876,85.2351645790592,27.32493307845394,1.0,0.52298618451859,4.240980438317592,99.09167351648179,7.0595001724379465,12.0,591.0,15.226496102846552,104.4695200477259,2.262129871358504,20.318681588055234
26,64.21664680498515,47.35444604524032,18.483156625129066,0.0,0.6533732959091823,7.0770846475452736,64.91896074003422,2.104665591292863,20.0,428.0,14.639934099483241,362.92516978405973,34.42240334352782,39.85213083021897
27,87.24523303604293,35.75683876947418,12.371212645979401,1.0,0.779639058908424,6.3750841354641254,76.27082342976982,9.963425238195768,23.0,366.0,17.639809493779282,341.09571613539885,26.076644679438086,27.73497058335257
28,53.001278192262475,60.16232731186972,2.9372613187339347,1.0,0.5133423066398816,6.80676411546035,60.05963472955694,6.057813462381947,12.0,241.0,15.770060719992323,243.80087729074017,10.230734930658675,19.449889760867734
29,48.79120262739002,28.087002118405028,5.588594360862698,1.0,0.8022314054062908,8.005493980741651,94.36201198274756,5.278623518349679,22.0,267.0,17.72409763024156,157.85373784535562,32.552733061099936,31.52604338838807
30,24.370765128936103,73.14983145609168,25.494122717127148,1.0,0.5365879429001778,7.031564151035969,64.78549970260623,3.7770897151040126,1.0,521.0,15.797585012462578,245.62643645187902,3.843720923281292,30.57587743379733
31,34.995104021832574,90.52646412328183,13.542162260985267,0.0,0.5848927756076753,7.7549344694743985,14.951456176551972,8.712771052624719,12.0,661.0,16.57157535884915,345.61547860292853,36.345091874935115,29.39560934140378
32,23.407588479824767,2.743464549990045,14.957941483616139,0.0,0.43064375310558206,5.602058133573418,35.362693601467676,5.67529682505403,3.0,469.0,19.70983717805128,324.21354579679655,7.925298394037069,10.398023801299344
33,43.62392745830047,51.73333988319984,27.604704640388256,1.0,0.3962353891237787,6.360798365277253,47.08053696419012,6.47340111904241,14.0,635.0,17.14555384170652,329.39758519518233,12.37441141488513,42.840320484215525
34,60.2776275609168,91.91707036582444,21.067330953152826,1.0,0.6978992375011649,4.737312495371477,60.01589671553751,1.2003788280850942,11.0,578.0,21.266447338604866,189.18370285713752,2.2157320367084363,20.20800757352889
35,80.14167641892944,28.88209949349839,20.693485663439954,0.0,0.7528533485680238,6.451908302752173,91.56311581496584,7.152326535072316,13.0,662.0,17.163137973860465,382.23962785950107,4.269659939816144,29.011053834763207
36,61.038343979239876,47.45159838762123,12.09005810175177,1.0,0.44732751922331343,6.6706425477659455,45.55178865426891,7.0049039103611905,5.0,359.0,17.764450788710505,180.9160113569618,29.551716103498002,25.265915443888474
37,24.022954134643406,19.406383077061207,21.409149660432842,1.0,0.7255272645789387,5.144842552945792,78.80930422661383,6.9793834629105325,4.0,361.0,19.807343386333333,11.310515236080215,12.883195120153195,20.5829187373039
38,12.572625931774052,63.05059871453112,24.269442357637477,1.0,0.529106324259063,6.51563921830138,58.77657590703231,10.20337688245461,9.0,694.0,19.388527097839166,308.8074342176049,25.451366501462203,39.57565681065143
39,56.360523506760686,17.335942075190353,26.393234820541526,0.0,0.579536981879865,8.640879493040552,49.197363290733215,7.423782783571275,17.0,399.0,17.931335748764294,21.270874881666305,27.487551434993822,11.958057265450538
40,53.393331824863324,8.161563200276923,13.036180379940067,1.0,0.5645747558598128,4.393436310579081,95.50781806367795,4.921674827153171,19.0,540.0,13.691007598488927,145.8941956876854,12.678023839662929,38.778542767049494
41,33.3414561775038,21.68932689914376,25.90236930497276,1.0,0.47737853879614683,8.385343154297454,80.77855935477469,5.21875175717546,20.0,641.0,15.533975993717828,207.020514859813,20.562769607790386,31.687051786668473
42,39.45379774116299,80.62161896264126,4.089398417585068,1.0,0.7494971218892765,3.7835196862685287,80.65197447633273,7.805866816842028,15.0,629.0,20.75584755900086,347.0083829931554,26.662667493140386,37.441621882525226
43,85.61274207236715,53.41264809346262,20.230769354550528,1.0,0.43407408669078,7.113119647259708,94.05525867964054,2.0105612126337267,12.0,454.0,13.710154624948542,66.10504193816504,11.29457471484604,6.318652353957014
44,23.695459656455586,83.11018721373328,15.400336501134742,1.0,0.7209252772581336,5.7364711940998845,86.1073947677237,7.500228164211789,9.0,350.0,19.81846002576968,192.0547174882651,23.454398655815762,49.96555505923021
45,12.775594053207959,63.94283245686932,14.755968180781478,0.0,0.4702951374157506,3.985926945684223,71.46651703585934,7.5822956504363805,11.0,412.0,19.62552084168423,293.81433825969526,15.327422153175268,25.103782890092578
46,85.37766681014584,20.635545624735546,7.7082191516202805,0.0,0.6532278230990998,4.074396471200486,38.75447984446172,3.086593542566831,22.0,513.0,16.536342615594204,161.31804401700433,13.972552096996594,37.91715735204364
47,2.528964198711202,74.55891659064761,9.800373064662853,0.0,0.6225839982829321,8.17901327586291,22.21174792618953,2.2633184106030013,22.0,404.0,20.128187030815248,8.67357348485123,17.255206226779773,26.895904448376186
48,63.34671752674924,68.99670605710907,8.997491920377865,0.0,0.7036192286254758,4.164710202591149,70.31616245121745,4.44774480293636,15.0,270.0,20.57347806345956,112.70319938319227,15.442755709276605,13.19760662317641
49,44.3468629981742,64.58443704045504,9.468273374498851,1.0,0.6428588227509632,5.8035824292273235,57.82601823406638,4.531227381408809,12.0,288.0,21.803083550356845,329.33453470742023,23.07823478154895,39.69346471291805
50,65.8581750500147,84.36267360886734,20.515463314567615,1.0,0.40390791605454324,8.250741152855868,6.87924658766206,6.516653836175067,20.0,608.0,16.504854488955697,77.10612797895206,19.45941017654133,36.7609876713746
51,19.793085950713706,93.40503223178528,7.036793751415593,0.0,0.4985682595194908,7.319712539225251,8.168052599039633,4.9823474506480085,23.0,290.0,21.903070904264876,295.186680241256,29.282073002078565,7.715846072351964
52,53.746110741156045,89.05125424718679,2.8952429752492694,0.0,0.8559309460903792,4.169457069725246,67.9183558479782,10.643631867153927,2.0,683.0,13.080344732747928,368.0586293386961,29.201163504885614,16.920381901173883
53,10.327068988558192,27.595036546157008,11.895901938820703,0.0,0.6772425317747541,5.9979293794178155,29.987044094941353,2.415132379695351,23.0,191.0,20.521665902849946,255.8740717458546,32.86771311695525,41.48163110151141
54,73.44179490060893,63.92744574680333,16.908721937333173,1.0,0.662901214417841,4.9653236840726755,12.543228774018065,3.328056986214257,23.0,342.0,18.295844398049265,353.4058858931654,34.76553278499199,27.346341343169094
55,61.986447670070454,80.94563733928592,20.972224648519415,0.0,0.4558027759535631,6.056046745061767,3.131853752237278,2.789769003212449,5.0,613.0,17.781373115509858,300.73444101282024,14.556027847014981,45.96131489135155
56,40.52790917327744,83.91057053178648,8.270891969107138,0.0,0.5145900377808681,6.1032361690751875,82.58230403875632,7.481624977232357,15.0,574.0,21.12738646830306,317.76750824316207,34.765876956771145,43.779700432316524
57,42.49507503663034,67.2228980202817,18.139747044238945,1.0,0.6583253968754235,6.005785249660782,70.47970868622237,3.805414557880334,6.0,562.0,16.75255090094184,245.9313804788438,31.44200240136699,26.815722543683066
58,43.185900192424405,48.783081106486826,0.9271816480765509,0.0,0.6799492892618914,4.631648192290557,51.58404986257851,5.777540357810653,22.0,513.0,16.853843832973496,47.21651014601927,24.615827958466696,16.184213584122663
59,78.06600560939903,47.27735118406094,11.973790113775001,1.0,0.47029913465652545,5.563122633345822,20.373544949603737,3.4256145875111175,14.0,651.0,18.669478648762958,159.51085269506888,7.215989448783829,44.68456727625497
60,8.077964954550328,23.947793641388916,17.817988493471784,0.0,0.6409603630276727,6.337074225348383,48.534056635634755,2.6445358221688395,12.0,489.0,14.617157639659917,274.1669070011716,11.90373095993855,32.65945534984927
61,2.4077233382897503,40.3766979260928,21.81728181934469,0.0,0.6054750722904062,6.647482840891026,54.17010340802146,2.3872123015306816,22.0,233.0,21.152586471395907,288.1647351364284,35.63267910185042,40.58418395894658
62,84.36684198873319,95.22320452712206,11.726785386692361,0.0,0.3948941397414573,4.9537452609812735,35.44476140352269,7.682236314385809,2.0,250.0,15.727868512197487,396.4236929041896,26.901411443702898,7.601754851943973
63,51.62302164687245,99.67144791185784,16.38004172966943,0.0,0.4982059593537405,8.586573560225531,63.13450623314768,2.366072569650784,7.0,503.0,16.94393896660387,215.13732236715407,28.286338275258668,15.46031212748366
64,42.65677698428205,37.43082550374368,0.8749387871997589,1.0,0.4813750316496665,7.315381820492649,12.085913627647484,2.915324738597729,22.0,406.0,14.745661236486905,95.65442138505374,28.126066013945014,17.361748747644572
65,42.02229701345248,64.50535699824452,18.67807218455062,0.0,0.7842864492577734,7.664346260964764,90.07499400698315,4.730881483858397,8.0,551.0,17.189033230430006,365.1541226253083,7.706096174843464,29.191874584523067
66,69.38630852603129,9.723916259410352,8.01589614837886,0.0,0.7114956586865275,6.841228704910225,90.21746208237488,9.251466003232455,7.0,496.0,17.613812954004704,38.856155987003376,11.48258538216723,21.843258615155868
67,1.7158141748909568,58.33255576227817,17.82687605583606,0.0,0.4693485555334147,4.341094011514373,32.295949614947986,1.9200965479799275,23.0,316.0,14.62917018326223,192.92462115447492,17.337160276567833,17.648009131844038
68,2.565212368689028,37.85898413046737,12.942258912578705,1.0,0.8035683138368055,5.421930717928784,40.9478070138679,9.095016818810977,12.0,360.0,17.597664172106875,2.385034540091563,15.868681277046196,41.00686521971371
69,14.643331049461654,56.07989692053405,22.313990555657966,0.0,0.5889945547009507,3.7814379253318573,7.163908031419323,1.6149380296092033,3.0,614.0,15.715540005748917,249.24972574721315,29.541885891420936,36.14804513377979
70,0.8452202009148081,50.46738109649504,16.32036005791757,0.0,0.5950799328416045,8.101569339642479,76.43094253455516,10.300026540587867,10.0,383.0,15.429746085483819,242.45664153678723,35.552529424440436,11.130461421625967
71,76.46138318606766,94.09697107541136,15.49750622049988,0.0,0.6376485387799603,5.33584316592935,85.1506401986171,5.72884930234629,17.0,540.0,17.046594437578797,251.00741882636294,2.387966610603763,12.194421691137851
72,60.56265981400642,29.44386033815994,12.797329860336854,1.0,0.6178274306869294,8.056623257311031,8.372137759832977,10.598642524513764,3.0,534.0,19.007380834017006,107.44497192906276,33.65566486905601,47.62924814948526
73,65.20638135196404,73.89697855347443,26.683957886648987,0.0,0.5754046495983941,6.71374280846818,52.45650985075103,6.9471246876298425,21.0,393.0,18.88934296615788,20.96267229055968,5.434267933875036,18.476947857557423
74,37.71411725876778,48.49251216365813,23.175888055187276,0.0,0.579350612025736,5.885869135693087,85.21917930433423,8.141153178243577,5.0,372.0,18.315401160202036,117.30094332075925,30.905250159181666,44.66377074388931
75,76.03030113183243,7.100555580374104,21.010767513243742,1.0,0.4794064643121961,5.109180357574484,6.932630690182743,1.203132218316446,7.0,641.0,18.66893925281514,97.86861157765193,30.103929857607643,11.380883576679865
76,74.55242050124417,16.52655795013478,4.637121467042584,0.0,0.39401939269202235,3.8544137118791255,54.24915601558924,3.8903764493051973,11.0,422.0,21.535107014135914,191.40658094747707,21.403661184503417,13.9770232980463
77,52.84006173398289,30.567224478188546,27.70193518532561,0.0,0.7014279693639129,5.276214535302222,62.557309446338685,2.481056045210607,23.0,464.0,17.23667929344799,44.098686476985876,9.540194144100006,12.436204085541597
78,4.113634070060084,87.12985124036082,3.76449854711667,1.0,0.7400619917679143,6.2694428406140865,67.24193367911491,3.8220708208240852,3.0,604.0,21.608350244229865,147.28684956041496,13.943929138746824,7.666178537466644
79,43.79044524787776,2.827894936110026,22.13727306596626,0.0,0.8339315822095056,7.790354572724095,63.11723756744677,2.1202031341870424,5.0,214.0,18.235951907407433,33.92320301481446,3.128516379465162,21.478234238235057
80,84.0747297413218,89.61440291568756,18.48733912331157,1.0,0.5608595158227805,3.9579055951614155,2.938852096098982,4.137670791544978,7.0,366.0,17.72802248376121,101.76237367527364,5.477337603346313,18.425439026903085
81,44.149092695045425,4.67845262050142,5.145630776776097,0.0,0.7747793896082528,7.196012815272595,5.987758361935367,5.090994922412592,22.0,413.0,19.223160357056635,182.88929875003527,31.937130834401668,39.41565597085439
82,20.20515152253187,87.07820598270456,24.136359923612343,0.0,0.5143141568070366,4.069662831063646,85.68527577974977,1.8327436389637504,19.0,628.0,20.480791077803975,41.77297949019162,33.32251265188444,28.514599513888765
83,55.12892613169243,75.49605494049048,4.793340071151698,0.0,0.6230931329019058,6.5284246782231365,79.48205213027457,7.730733502466735,19.0,364.0,18.083872140239798,236.95943281768987,2.0920768405812096,40.665007758385876
84,3.1424579275244793,38.869093662357216,21.368501185365613,1.0,0.40842721995924186,5.630547753231686,61.500644491269945,6.67601948246268,23.0,658.0,14.416381170796607,352.382278329049,34.716368869823015,14.399317950665662
85,54.61440473485227,93.67139670828558,7.261989496701407,0.0,0.48479184137946124,4.960274473992832,27.22478501684718,3.9999566975864895,8.0,458.0,18.94330379813927,181.50602721366877,28.586601863049303,17.2712774553965
86,88.13823144002507,85.15350422975953,21.939329489360542,0.0,0.6250266377062892,5.047509531935715,33.412009747848856,6.259225172569669,10.0,678.0,20.736684330447957,104.13764184764176,15.64079641470582,32.594137724268336
87,70.51266321921577,72.23359299566918,11.893959532805829,0.0,0.5319838394105749,6.998180003498605,94.04141985739636,1.6763509407408883,7.0,236.0,13.441668159783141,171.9850054490612,24.208474752253423,8.193841669468103
88,84.06078747636377,33.43209052149279,13.294263968521507,0.0,0.6696374623986783,7.368164785961802,60.347452757009,6.8680221306568665,21.0,258.0,18.1161122678048,138.60159412979152,33.39067262806529,34.162063874889256
89,60.460469026131264,90.15067117276135,19.915742589175508,0.0,0.6772511358347251,6.857533054262052,15.072954909901306,9.780307573722848,23.0,653.0,18.962099924961823,183.05184501990442,34.63773735895488,32.98396692688514
90,30.92230733998385,79.59641176700806,3.912743229608797,0.0,0.8083315072794509,4.3973409696303305,41.44043336258335,4.163260249235634,6.0,444.0,20.113139241319995,116.28483144535106,30.702409494101357,5.136670036524096
91,51.51852377713177,34.8112124325521,6.919408748161614,1.0,0.6005466093750947,8.458530495939307,52.00598015783822,7.662320664920043,16.0,404.0,17.661653153511654,385.70139113659826,6.305043575853857,31.758651744806766
92,37.598599276470054,58.6127138604442,2.7605859838838196,1.0,0.5160525279873672,6.408400875107904,72.48292522103483,2.274726725728475,3.0,587.0,18.94365618410761,255.2707379079985,34.48002244163762,29.429180987966447
93,83.01630960532943,20.39269269825902,17.45905437540556,0.0,0.5532669129188887,8.68978293598326,55.04437638516503,7.846711401430837,1.0,669.0,20.555130363329205,179.00718044079852,22.40999411987047,5.770227364080706
94,22.232143020817333,50.35164732938178,20.977204859720835,0.0,0.7425306419290206,7.5663660032070545,28.74471820284686,3.666801494129076,17.0,554.0,20.827735283218484,30.50561341420979,3.320596412033708,36.61019355041919
95,66.36424350639196,71.79626657410618,1.7168295847130672,1.0,0.8127816780233853,5.149802583925852,18.170726431298522,2.68256760842229,15.0,551.0,12.996187376745102,8.610064255824865,22.241972884863333,46.6124482067004
96,88.05680787680282,15.146887538784933,18.749785707423033,1.0,0.5347215108664445,3.885917058593407,93.09794151076228,6.770787553059936,18.0,575.0,19.673477822725292,194.391947096452,30.23754052004734,6.441083330122483
97,75.99715374375486,41.739388636421694,7.812367654604275,0.0,0.782074047542564,8.103646164767854,27.478796732896512,1.413258892782782,6.0,269.0,20.651057138653826,277.1558549460022,9.123101867156844,17.237264106288627
98,51.665715966074984,25.04982120656483,11.376242196163208,1.0,0.7594896367919738,5.698497639707533,33.84099666547401,8.86313907491626,15.0,627.0,13.640082185064337,121.31145345388137,12.181064045634216,14.151559075308766
99,60.00068611379463,19.87161756420484,26.564541920007727,0.0,0.7152419781984196,4.2938803219251005,57.537532731182225,1.5475476559927235,15.0,405.0,15.529091294677261,292.8620151920706,17.335568393263944,47.96037027702509
100,69.5369366629364,54.09503349534431,7.1011160614709254,1.0,0.4092036310203789,8.523482262319456,43.35094902953166,7.459088763985061,17.0,622.0,20.65600223503713,225.63609074435115,33.359147380634816,44.93399118209557
101,43.80208852490929,0.3479406454483277,13.437006789191297,1.0,0.7806941468716598,6.242164626981405,24.67555968664125,3.677912118914385,16.0,305.0,17.789520687551956,394.5514976113474,9.327507677348589,48.953329845423816
102,27.778426506528437,19.4671754592393,19.19104112751973,1.0,0.5673365782472054,5.7574591599736715,92.89083538763892,8.255113122613592,13.0,356.0,17.563021162398332,215.74033664396032,11.67657770532103,35.71165900474645
103,56.64227340975276,31.03989020002008,6.118100997095101,1.0,0.7235827841553782,5.714329379236316,76.1345554487603,10.597830418951395,14.0,622.0,12.877093563941516,119.2423685659812,26.72731975451723,12.415197116532443
104,85.04877720053234,86.02395399134674,15.91418957307776,0.0,0.5877937252884168,7.388593671780808,14.141888988317277,3.2473328205081637,7.0,499.0,19.99146899102426,228.53862628081805,18.13045065219429,48.73183523043751
105,76.61143537549331,3.3671645233718146,12.517946263117647,1.0,0.6189750963307187,7.243934385178753,14.472847676054602,6.647734339363951,16.0,224.0,15.708982078610621,10.200416247388585,5.80771498365788,19.267986796738285
106,65.81993358215668,24.69131134081274,2.943378222886007,0.0,0.6952169963902688,6.424173906145716,82.53804287219364,6.868041231270074,8.0,397.0,15.632983676833637,83.84060993494167,4.070684877956409,44.72365620326345
107,63.764521064586745,15.615940606146188,0.7956000090513018,1.0,0.4003065698721859,8.248565535645719,82.91057164286433,6.739486123394638,4.0,262.0,14.221458587317706,239.28236234766686,20.383487735405108,33.02397511697057
108,21.429880514451405,5.035922836261352,25.04197432056631,0.0,0.5491083655201636,6.563077316546703,87.5026086779166,3.388599314059481,14.0,552.0,12.606146355709804,375.1963073433902,2.9399786798720875,7.500885270757556
109,49.38730595003619,81.84565073585013,8.380020951916203,0.0,0.6813553399057274,4.4811118762615125,90.64940391209585,10.54540761399368,6.0,392.0,19.46970771013466,280.0710769098399,16.098256802734973,47.027246451046516
110,58.48781685977545,95.12325007218078,8.87430322287377,1.0,0.7484633057904279,8.483143626721482,86.49982084753198,5.4352808162710815,1.0,532.0,18.068878162624777,48.548163325176986,35.41520141607151,45.440463168202356
111,83.18279565686689,98.02424118790266,24.7223974188529,1.0,0.7780986167064309,7.432205294035021,64.2880086854481,9.236792617654498,7.0,277.0,20.884095473993902,319.59568001322657,30.098833970350093,21.67790699921097
112,49.140977479495774,94.29587804309604,8.212511189563285,1.0,0.5449834525778108,6.008591571368571,11.778649283167942,7.499922094657033,12.0,678.0,17.751998167632713,179.5234716824987,35.23944711861495,34.32408999574297
113,38.14711162146039,60.93495851211429,25.241581333064058,1.0,0.41649383540031876,8.03287868535328,53.93304418442035,3.7380212421434433,15.0,602.0,13.400539718757566,205.11048767179295,27.952858185527088,19.718777643819877
114,52.98795478129259,10.561955179150921,6.02305850996576,1.0,0.4490164795138503,6.331269732066937,23.039461320221587,9.098675898788686,12.0,289.0,13.639044421237443,379.34159420473213,12.096662979379436,46.93459384154233
115,82.45558845662002,66.72224803669306,14.001313822414001,0.0,0.8051739830940953,6.407472157979798,46.93711730323811,4.596328591503298,18.0,421.0,21.346989292731585,124.90595683421161,15.653583743514611,30.547258311825264
116,29.7248806726684,99.79585760303657,5.3675061338945484,0.0,0.7356784845705934,8.578923129199202,47.35186633022306,9.583266667423528,12.0,570.0,21.790344390408197,297.6120840148928,29.57440653425783,27.273801183713225
117,4.573574530874052,60.65078847214342,25.85837587604908,1.0,0.6688780079213998,5.023551653255498,38.74954890336263,6.831684313568227,2.0,688.0,18.086218843451714,243.03751971288324,31.591449316518094,29.639032278818824
118,2.8294895885309046,24.83259630233497,13.360046099071106,0.0,0.5373383706384632,4.0676235732711135,20.209077153634976,9.419911774556875,9.0,434.0,21.33956836093368,214.23290794249965,29.03667485831229,15.058273612529442
119,11.600600813349137,91.81119934972425,25.216696813067603,0.0,0.49988738394348803,5.04865487431733,25.54496888239453,7.533302773042954,4.0,291.0,20.94599512669174,333.2277364668215,9.53650761510081,24.133791050900136
120,73.74434723360062,62.36685201380056,14.921086961259144,1.0,0.49062912744850035,6.887948107919363,5.443455251569263,8.051626834763297,20.0,374.0,17.515273132161838,279.21292360313134,12.153572764047695,14.957736996904092
121,72.92251671011614,91.46315992982487,14.444373008371155,0.0,0.4611113931624611,4.366301505230068,88.17948616362845,6.105009692230821,12.0,290.0,14.276424571024393,285.6903200494235,30.6878594010048,15.540111436433369
122,23.89535530374144,4.6853198552984265,8.379240310807926,1.0,0.4727990278212295,6.253966770371815,82.29009320274378,10.539438954977301,13.0,197.0,13.035020322292171,3.261238719189405,13.441623695741159,29.88263384387425
123,75.54404643730447,79.79073947493748,6.915428654354587,0.0,0.559127920101276,5.37660828776129,6.129849465447888,6.902915071723659,2.0,674.0,17.89403795549012,66.24476789002291,11.591757118808424,12.436634837898978
124,22.41067976096247,83.17957853253871,19.593192440402074,1.0,0.5898630319462249,7.762428901884016,79.25390648294723,5.333963767576209,5.0,706.0,14.791367441449669,121.88071648419337,34.60825142158735,22.549758234672055
125,4.551063884271016,35.920227750875775,15.371824985155826,1.0,0.7348810571086669,7.016825450576872,33.98231881817139,7.014708942620536,12.0,634.0,21.406834384030528,201.3447545157378,19.28732805830868,12.18810148620151
126,48.76640188395824,4.964723701994487,5.965535089917588,1.0,0.5812509029917273,7.264574603039763,94.2464000808046,1.4273816134742352,1.0,347.0,16.745951089244933,311.92080785851954,34.14399270047506,21.961131177618487
127,31.968624571474855,85.51290219773456,7.402240750885085,0.0,0.4265717070488704,3.915699873750634,21.076789999017635,4.206857748488578,4.0,645.0,20.859456004881817,378.14548029306144,12.718628856106688,21.239274448093283
128,40.5939128955711,32.9042469079704,10.40728994107339,0.0,0.571644012632155,5.833955257221417,55.84253206649014,7.649883869342242,11.0,525.0,21.517868602500663,267.5479471807079,30.083815468017395,14.258254676217776
129,72.11897234077169,15.782015300415043,2.029703558481271,0.0,0.7198004186223291,7.741140165976979,63.42606303768422,3.797321340079918,17.0,579.0,21.04257617858932,31.090057739081722,11.169058801617734,10.411015495773325
130,74.74434040271103,4.487864947321779,13.058101893098247,1.0,0.6655413893233754,7.388684766543445,4.572873527396829,7.125948322744198,3.0,623.0,14.721450924914972,48.39175345356587,29.155429145572263,28.73578871131556
131,17.519903680415467,79.72839195747808,6.40132414246616,0.0,0.8358601776500099,3.700805748701881,6.67224213158425,5.038680403367621,9.0,611.0,15.16254015907599,362.14977582488456,11.995370857062191,16.84030546037225
132,0.10332100531773936,39.02195149000054,27.379221611880226,0.0,0.6564123619706714,5.4558639921730325,95.32751610130714,2.091273660023294,23.0,548.0,14.52852866083826,151.4801350683404,18.556336256536802,41.76446581344933
