Unnamed: 0,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
10,79.17250380826646,22.116091534608383,74.52329600321292,0.0,29.87503108519409,10.128424696474214,32.996088376919595,53.950192502744834,14,41,31.261711592334684,28.405789022783722,3.7563612888741216,3.6619174163297075
11,52.88949197529045,25.319119372285193,52.69074490521803,0.0,25.50637853166394,48.350065838396006,89.79135514860276,15.851485058039906,2,86,27.867205131023642,48.925202980943375,88.63653280941996,38.81798489827343
12,56.80445610939323,13.105523121525774,48.76763235382076,0.0,75.05366534324163,31.369505402231702,49.178403563557694,40.952683151826605,67,47,32.497210636760144,70.67857215297443,66.79425961129915,60.73203455652825
13,92.5596638292661,1.203622289765427,0.05459648969956543,1.0,99.80227877581007,51.24084820248398,13.11162289671456,7.687299375237977,33,84,34.05875997076052,54.52011971650093,42.24437872706094,42.436408706519416
14,7.103605819788694,11.548429713874809,42.54017253550547,0.0,53.397792362879585,30.170157463965317,24.84254759736073,68.93006911552638,42,88,69.63676936065396,31.679997775695934,26.550772213402006,65.56921456790803
15,8.712929970154072,61.848025951274785,6.355377483615843,1.0,94.4202717913942,86.18229919755957,27.679490146749906,95.37061819630834,36,97,24.026220115127252,15.25427686133508,18.44010400953444,3.88006149131479
16,2.021839744032572,97.42562128180504,20.825325212148382,1.0,39.66101121260647,84.43270139828222,12.354668493190935,79.5252812224187,0,58,32.532645347390485,54.060341862441206,58.5645135679011,86.71605076394512
17,83.2619845547938,99.0345001560894,93.23939389604944,0.0,10.668244680271343,31.546515716705592,46.30443815212914,38.978642278711874,24,84,77.62115084700662,14.215650226214827,41.02386749667679,7.765712692326643
18,77.81567509498505,40.905409537306156,21.53982043432382,0.0,40.87738294698373,59.958134637399496,91.6050908274991,58.42914960054944,50,85,91.31505733137121,93.93044596914456,74.30228925332476,28.77463221161809
19,87.00121482468191,16.295442604660536,85.83376386342624,0.0,29.612777341469332,43.01808576390541,66.87825429922609,30.420067584686915,38,36,61.283597022843225,53.989061061064035,90.67745514875638,29.336891585600753
20,97.8618342232764,63.87617573665293,80.28933715613343,1.0,49.340696228917814,90.90927570285632,7.2473924248856125,54.1045599554965,55,12,10.511822946280702,17.491530485692618,29.56515460524055,1.181363717146544
21,79.91585642167236,49.03053465487371,15.914623694224284,1.0,65.70436769164232,18.73609014263228,0.5494817809162722,30.072690578464023,12,26,54.15846607086229,72.06425469169075,64.99003572033311,9.402388051642841
22,46.147936225293186,98.94097772844314,60.571195727027884,0.0,46.10502191524082,69.77284017849593,27.624766746925435,73.832475679861,15,2,62.77788742244063,10.354719431977221,42.27221924900907,85.18839291320732
23,78.05291762864555,6.53042071517802,11.566187190501331,0.0,93.51605120778255,97.03753278372166,36.26929347939404,25.93415079870255,26,22,31.40526970069475,77.16447899740201,4.273899302080575,77.58148477628191
24,11.827442586893323,78.32344383138131,72.78881583695114,0.0,88.47648222993799,17.52755195630902,77.67496690467758,96.40203904338944,23,46,82.80003729268972,45.728911107904366,61.54326729856577,73.79934794637974
25,63.99210213275238,28.839849733149393,63.746227737220664,1.0,70.19775951661971,20.19664284242032,96.70055239303666,66.19487321735315,56,83,78.20788107571781,13.266195551253201,36.370256582690295,68.92962031094358
26,14.33532874090464,24.1418620076574,81.19385616910193,1.0,48.968491236454916,69.37233386722279,38.756717342354364,6.877784768384377,93,18,57.530670672029,3.7211036308801515,1.3726045326379777,7.453008397307914
27,94.46689170495839,66.25045715326759,47.93845493891881,0.0,13.168728181445688,77.91539245249139,68.6690029816861,1.077776350569315,16,34,14.50155894271119,99.3377993689905,47.22799810652025,29.8657434279867
28,52.184832175007166,24.606318499096446,91.48630878333829,0.0,39.70136667776334,49.05490547939328,99.49019073529632,99.70463442051005,82,95,69.73814656840916,27.43682900876313,9.166890087206326,0.6573277650610443
29,41.46619399905236,66.58591175591877,4.934894678843971,0.0,70.44015394011737,60.968646514712134,74.56665838750143,22.050557821579353,45,67,89.53486638415221,95.22486220717062,62.81696577304559,6.052102078277488
30,26.455561210462697,51.73085172022888,29.288856502701467,1.0,28.488552055373116,21.268240881182876,63.61895490858445,31.25627484571776,33,0,25.01011097732363,50.183633673705074,52.64963654092995,3.7887595790137785
31,77.42336894342166,42.40889884358493,71.5052597465167,1.0,10.398807754342043,47.66142285673261,7.807485417830429,20.841401420210836,3,27,95.86858956840082,50.30153839254815,50.034874316286974,19.893400432708475
32,45.615033221654855,55.4687808661419,41.810921174800086,1.0,90.78984575106281,11.207188087491515,32.32152011947302,92.81017724711823,58,48,77.13023970302835,9.10697183721334,93.6879208489301,5.628354713367168
33,56.84339488686485,28.705151991962975,17.29513542711564,0.0,70.90508098155446,32.14219252756647,91.3392158457157,65.2012859668614,71,86,30.032157477911237,95.0705818837975,88.04273787161917,1.6883784429005844
34,1.8789800436355142,70.6574706272979,10.721074542854602,1.0,61.52764266350972,28.477970503095428,20.10054816809057,50.43863235561108,57,3,61.68211241115817,73.28958645500869,71.39339666114515,24.491473162333822
35,61.76354970758771,41.485686933356405,81.73391114616214,0.0,79.24989056089166,44.462536010242005,84.35903592732082,55.76508144925704,20,96,30.78479320806945,51.87278381595512,57.7540710721839,79.88539235655333
36,61.20957227224214,36.05455604858923,47.31429784656442,1.0,83.56460375834757,93.0126362243697,69.63236850805055,31.78728472991873,88,11,9.946787609389407,12.025713907388603,25.23693137024965,5.631100467902717
37,61.69339968747569,82.86569145557378,88.22836719191073,0.0,48.345899817102335,18.12676621478424,36.632437083075466,61.417500236384136,66,88,82.41486696206854,17.567656948828546,0.8162767446609265,98.45492343178498
38,94.37480785146242,92.49669119531922,73.3289134316726,1.0,88.118825140944,40.13882466247205,52.917426971265655,41.960036345493194,60,28,66.58070345090323,43.21666051417837,11.963474024441833,65.75832364081545
39,68.18202991034835,4.600731088729693,40.97262056307436,1.0,91.64190107011055,61.55972191096447,54.280646875281356,19.92281464241792,10,40,61.40006512807219,36.22588207322169,32.0294229962523,86.68208805965696
40,35.9507900573786,23.262699282976552,37.351101415568365,0.0,27.15510954247814,94.65570860740017,71.40537850738863,65.66050997098814,51,73,14.217288071323342,55.81380068713327,19.67278459088537,66.07009575771983
41,43.703195379934144,34.85193694925633,51.56383466512517,1.0,60.75453597907943,13.314819153576817,51.65559410991961,37.38405692592121,98,2,37.737711316979706,7.634397475720878,57.00038224788882,77.68737398632591
42,69.76311959272648,81.49664793702473,88.90599531897287,0.0,52.658402882046914,91.78766169931136,13.307599018416628,78.50663791171615,88,78,87.66360800049111,4.034601931833981,53.49498174948405,30.077885471146637
43,6.022547162926983,98.54914276432976,73.72785797141678,1.0,53.794577915190246,8.105378863406154,77.34546715219126,41.5394957509527,0,59,16.33044607769063,51.11030866900542,38.9791444940793,25.73246988236051
44,66.67667154456677,96.89717046703518,0.515296426902323,0.0,93.76630939645621,48.074139716026444,40.627249690611876,50.827137504619635,70,10,4.790288699711853,2.8501380929072284,80.05445255305743,66.44249776889313
45,67.06378696181594,90.49483455499269,69.41578513691256,0.0,30.5188702693029,45.45898672304828,96.30938902119273,78.74664791808964,13,4,19.11514768901753,5.95519540101761,73.11571458516333,56.31543533959745
46,21.03825610738409,29.65562650640299,91.95074069058207,1.0,98.34339782345762,20.960272887719555,28.351378229303435,44.78780929197311,25,73,25.018000717486398,37.63414581904063,68.7882865923901,50.566325769110534
47,12.892629765485331,99.20112434144741,71.04557595044916,1.0,90.21312148042321,34.74596681158475,26.30787802965846,96.62211351241645,91,90,78.36425237658834,6.177906973480196,50.26752474435031,17.725524555031193
48,31.542835092418386,24.942004105645122,17.700578156749593,1.0,45.87228886135026,45.41652683483981,33.35073956751826,79.30286671951117,47,8,64.81414711893314,38.54696266163501,4.344522942366114,23.064852320499508
49,36.37107709426226,10.590615488223222,48.35181274274587,0.0,81.74532636181662,86.52114629106292,57.231701595862546,82.64304053149786,69,37,1.734274680649217,24.175051590943642,42.802772907525245,54.97251122414206
50,57.019677041787965,95.09526110553941,14.031601792341942,0.0,76.90469943201406,95.50641453735598,89.48697402009823,95.39204667037276,23,98,1.7289652741196648,18.777029710908767,49.918183455169554,40.991804124771704
51,43.86015134623204,23.34202554680963,35.899527833963205,1.0,67.78949696185212,51.89256786371652,17.62816401400148,38.885062884320746,51,91,56.68964288000554,40.46798314862629,44.784759633650516,96.25122942927634
52,98.83738380592261,68.97682650777504,93.71170419405178,0.0,31.98338893831543,87.00997902944219,27.96787975992202,58.008026418217085,54,58,63.329244237828874,11.990390563125708,0.4474626711733043,55.282235569002665
53,10.204481074802807,5.835635898058866,92.33053075587083,1.0,19.645099182095393,60.81715856767794,58.16798431478618,69.35917407956035,24,58,12.542188091555396,34.963936711927076,65.24288587852523,43.17116640505323
54,20.88767560948347,73.07090991274762,28.28368521760829,0.0,67.15276967657582,34.90873419876755,45.43342421615151,67.34584835406308,77,49,61.046215208355925,43.48736293666029,25.739277533083825,95.05988532342336
55,16.130951788499626,88.17202123338397,33.96310441661991,0.0,84.29732964010842,19.419420761346906,44.73228872557253,95.29367945610196,21,19,24.035191041954008,83.00029469601378,4.465882435944513,9.161385081875306
56,65.31083254653984,27.24368954659625,60.02128681312939,1.0,1.6252788677369678,41.31347717827648,82.07342620964066,28.834863387833455,13,35,33.67213424605472,93.28061824822223,50.34686093793187,27.178199148326932
57,25.329160253978213,37.90568960774286,96.319729526038,0.0,64.2803375308512,52.28242829238477,92.38783025113612,29.136152862599197,66,36,40.88315803843413,30.833843446623256,92.05473826612221,34.63944356826843
58,46.63107728563063,37.42961833209161,14.780133406539042,0.0,44.28730246222125,4.444338825955619,48.13069660698819,91.80044020391466,41,74,11.619479623427964,29.26420497404363,2.944028336602822,85.35026178683808
59,24.442559200160275,74.8788257540133,25.69166436866691,0.0,89.80877551269836,14.584116587085072,68.73517954472737,79.93056417265596,1,49,96.3093605444955,56.651827427121816,1.3741593071443292,76.64119839578025
60,15.896958364551972,23.780724253903884,87.35568272907715,1.0,32.14729308542053,60.018442398144,80.10587110273939,20.335662406959777,58,18,97.3764453627561,13.741442640032385,58.77480868627315,30.471417482051464
61,11.037514116430513,17.185309904764303,49.18922317083445,0.0,47.418481226362175,22.50015946771621,51.836641038716394,57.00468780927677,52,4,44.50016890894074,34.971218472805745,54.29862373083883,87.25633575295845
62,65.63295894652734,44.92916486877381,89.89610922270317,0.0,51.47671040351863,83.73263760812975,29.431640895373533,74.57637340963282,0,88,25.74664780802747,5.321637916190736,1.5706348512828594,6.255666512954305
63,13.81829513486138,30.44684073773195,18.551789752317628,1.0,14.043952137105297,32.69422497741906,63.808459772228375,35.30363904475091,57,79,95.85944465253112,37.90681437821276,10.306875067440213,49.346694009211475
64,19.65823616800535,83.91891222586524,53.26685874713607,0.0,71.28923026989064,10.483420725325088,58.51091003060592,43.43822512213901,14,49,81.80573965471908,11.415134572311047,83.63946422946935,65.4684237674076
65,36.872517066096414,23.774182601563876,32.62696326493724,1.0,83.04763451209595,8.353058855531703,90.15628197396104,57.539661166089296,100,94,72.42286055582319,56.1812911802296,45.263844649673935,31.219431437521827
66,82.09932298479352,50.23894574892614,31.654255989247602,1.0,5.790927689626024,93.71230205317796,5.2407036769856035,46.710855754821054,7,13,46.18117872776393,64.15937343956617,12.438726664102685,6.917107239102071
67,9.710127579306127,94.25835996979303,44.68769639461991,0.0,29.138882053690274,11.802031124187916,91.01313871334668,75.30423900690329,48,51,41.05787014411722,98.70915366766958,15.59204841607894,25.71603093695294
68,83.7944907498804,63.39976977446607,43.30774491012684,1.0,3.804468153505791,14.090976416206002,53.44320281653596,0.5938753683069731,73,16,77.93492722768518,19.513866225944,61.14227359945645,48.37717724502756
69,9.609840789396307,86.72894054624648,35.734687967795445,1.0,95.65441046882424,86.2666057932753,1.5676116049913924,43.46325243910505,49,55,51.961367776462666,20.72021488024639,32.8665994778778,31.810636007108815
70,97.64594650133958,94.02096893547673,91.49707703156186,1.0,66.71688207038235,25.4288130277344,34.47021787677881,33.758137532887154,4,75,66.0582138820808,94.74195185897652,2.5705232049547777,41.567185646575766
71,46.86512016477016,75.0764861886352,73.17441854328928,1.0,96.42004194547815,66.59514107544162,72.43335638753197,60.91640528298269,16,61,56.61929816084119,86.46408384568184,63.60184962179287,9.312461771485603
72,97.67610881903371,69.95750602247513,72.75469913315297,1.0,53.14942783313078,81.67256870298914,48.8433087935833,77.59584418813597,16,98,71.21854071513629,61.60540494372189,3.2352926052939046,1.4273543491684637
73,60.4845519745046,96.79655666042271,28.99134495919554,0.0,80.20685238956139,60.718064013019216,98.01590374409925,7.614516220153023,63,17,9.410500407840095,84.1407236750209,11.027994849288891,87.76126475866897
74,73.92635793983017,99.44007896476793,57.770942431684034,0.0,37.441398387974004,95.74885434478495,42.261007383104854,15.805973360119241,16,70,37.76210926357868,20.969214472148845,15.876824849159766,7.811174585382918
75,3.9187792254320675,45.182168266975964,77.9179433301834,0.0,35.38190325726409,70.88828992608414,32.66352296260078,66.50816241420333,67,24,16.70891885098651,87.4028822863436,14.327791148182033,29.28245759704882
76,28.280696257640958,7.086977818420836,79.5590368543213,1.0,37.826781710513266,11.275150990365834,82.16719344295682,73.8402441015417,54,93,24.20439000235356,86.73075096746405,76.15629463424321,66.40453737502612
77,12.01965612131689,29.279403144051884,34.453046075431224,1.0,65.78621337264282,55.84100265458799,54.79066993580314,58.82017770788354,2,93,20.08242765381808,24.811224848006262,9.34454558835478,84.45044303175884
78,29.614019752214492,15.235470568773046,77.08727565686479,0.0,35.94531510216522,71.81865260891838,68.2326579062559,98.28033489679264,32,66,50.33222993038652,50.837331425987976,14.86415913275414,32.12627366825419
79,11.872771895424405,41.74863747960118,73.5893896807733,1.0,90.03674516042256,80.19572403734452,80.57023380386775,49.94614891065746,57,75,1.8992988509918707,92.97742638910044,44.70155689846399,65.20685017691679
80,31.798317939397602,13.128932847325602,14.150648562190026,1.0,98.32748650501553,2.632133528409153,67.14275461256203,13.62923350976436,70,46,96.39676020084441,67.91499961674852,14.00836908791485,47.21312932373858
81,41.426299451466996,60.4117804020882,86.59454685664772,1.0,3.042651533700591,71.88789152714244,42.240749476866455,68.629106037108,85,40,51.896382640957114,66.05191053207406,74.6936027517557,5.101303307194649
82,6.4147496348784365,38.28080591578541,44.13214701804108,0.0,19.362329040249648,82.56808210194495,12.479644789430067,60.20755221947981,28,81,5.257151420438899,55.97646005643659,48.774585066948795,40.83630031615427
83,69.24721193700198,89.538588428821,48.641044888866546,1.0,11.224999258738599,74.68338109353564,58.02481665713005,59.04214750302634,22,39,68.20538403617591,26.88315646932502,87.9643396240148,2.9848052465646147
84,56.660145420657514,96.77946717985019,44.836917889799736,1.0,4.236404709144326,51.234914565559805,89.74333267292596,54.58536352463982,27,9,26.888805009787653,97.84153715112589,3.811587523794735,96.41902975068014
85,26.53894909394454,54.688490166942216,56.78460014775075,1.0,22.774099334728646,45.802096308880294,41.8892426518415,93.90957095495389,49,26,10.676759258842983,44.750964562218286,85.51983882808057,76.21837999945747
86,52.32480534666997,27.482356986759658,62.11692473670547,1.0,44.679332036908114,54.941858329981585,91.07252348428405,12.915639682655799,4,20,83.03036859749949,31.145009655296384,15.381095449142867,33.929232957628926
87,9.394051075844168,59.22304187618368,49.81795657629434,1.0,83.69903652886838,70.46436988266021,50.3527819782402,7.3197298524978365,4,57,19.79076029143242,72.85807096817771,92.56347358855042,23.474043001400112
88,57.59464955561793,89.67611582244098,86.67885432590955,1.0,22.18240305099961,92.29142906324854,62.08415624424766,15.411716937731978,95,68,10.475426885963135,60.770481326046756,32.60411094752952,40.032716873111774
89,92.92961975762141,40.67333458357483,62.77347561952844,1.0,49.394525566220125,61.7035210641125,83.29884760556429,24.499020990495048,66,66,5.690645260383198,34.22413082046126,51.07830381944564,31.616445726221375
90,31.856895245132367,55.20782766919709,40.14279493055199,1.0,92.96187394467545,88.78343062834696,56.45971096407215,59.29463194364691,89,52,72.8557743534167,30.379159085703733,2.369407638066834,37.079440882134286
91,66.74103799636816,27.16527676061459,41.6691756908711,0.0,66.72147067866749,70.12568474457274,9.09693392955635,61.242524909673435,94,39,65.5271247322768,21.450668516253234,72.91389103622585,91.87144294578185
92,13.179786240439217,45.5444149450027,81.08386151289514,1.0,79.80790197559975,6.833637743884758,98.0979400800395,23.26018774570843,75,83,0.8199140586074072,7.848643674025945,21.3771285424862,40.45251435934794
93,71.63272041185655,40.17135353795987,34.81919427465201,1.0,55.09939701854862,50.08281900016218,24.584930191283373,48.92254993109375,74,63,22.148054044830367,62.57109065192588,91.66167425100258,74.13994912071715
94,28.94060929472011,24.8413465082971,21.145479578241357,0.0,98.046645884063,28.648634831524234,71.05053286301985,48.20618527677348,66,7,70.46820311167495,50.56936381437552,66.17870457098051,15.681302089280846
95,18.319136200711682,50.586638382530836,5.938318800578923,0.0,58.86621546814742,28.517492813257228,50.511343861773874,45.31107662852249,75,31,15.214085470395233,23.484841075284614,28.36191455309717,53.368107649829874
96,58.65129348100832,31.03808259798114,87.60268479205742,0.0,4.551071396259154,35.592755121598415,47.87726368177081,80.35452949126581,76,96,57.675078312616456,5.512452558336268,26.090858922865067,49.373396347063036
97,2.0107546187493552,37.303486388074745,91.854645119035,1.0,19.798279993979484,31.473277200047576,24.394081886689143,47.16930698756319,84,68,21.31564667521073,1.8901068263763698,17.047921327901825,59.12319467043518
98,82.89400292173632,52.49704422542643,12.012018216347597,1.0,40.4773628957148,57.860998011710016,72.21507657001041,75.8365495956166,9,27,44.92342848107873,73.84959296651174,80.18705034394569,67.9887489864292
99,0.46954761925470656,75.05950229289876,33.447374149611484,1.0,60.12771725737763,68.3601500353557,11.278826483098726,16.648113180479807,35,24,86.7423061801781,18.825318915517,43.84767489946366,86.10194418145973
100,67.781653679623,33.35074657912753,17.537206951524386,0.0,77.19308674089599,26.874938707673547,99.04533093614852,53.196734407316804,51,55,30.2596427300986,26.664361938950666,27.69456114397513,22.996724673665703
101,27.000797319216485,92.41587666207636,11.589846882587974,0.0,41.30861259038863,12.976262256838133,84.53735371072038,82.41047760631956,6,8,68.59723899252313,1.411219378059636,95.28195121200645,38.15341106582597
102,73.5194022122595,86.23185468359024,89.98667430000302,0.0,71.00583050156887,5.88087209344621,53.45089400057921,17.771658391625767,31,44,43.82812327828012,15.063905483217887,80.2240832233182,5.7182787986143735
103,96.21885451174383,4.869029597552855,5.687725914535546,1.0,78.98695031091249,57.57528450305522,42.45529560580095,46.49221686976623,27,53,9.61552543014883,87.44457175624959,58.63030105015549,62.41812798877413
104,24.875314351995804,25.364252425682277,98.04856634690069,0.0,31.726019724998277,18.61301663330024,28.646463245986766,60.907931603571676,10,90,36.06349936518009,24.206083474245776,80.24486556923615,93.4759914336219
105,57.61573344178369,44.613551265920194,9.645086069738419,1.0,97.92702400358185,0.9247994223699374,50.15914709407675,18.47745748372873,48,38,84.12800663481076,95.39581984830721,12.012674395756761,39.61971087266419
106,59.2041931271839,10.462788874247408,86.34706491935857,1.0,64.96564952358355,92.77530793237041,87.94174620241681,75.6765605911403,72,27,97.30462422682282,16.434683840013896,67.21637765313696,97.17510813438395
107,57.22519057908734,34.847598903349706,56.65061069891627,0.0,88.09980607861311,53.71404190832406,27.50064007006836,7.899624779631742,89,98,84.50816706160053,25.326145865964435,32.415157494616786,59.78752446681308
108,22.308163264061832,74.00975256176825,36.791748781787334,1.0,55.59376888086067,9.244818024697278,50.05374588031359,94.64155089077188,79,43,16.22283907735507,86.77099684769925,68.75089728299585,21.12467092930197
109,95.2749011516985,68.05144811428259,34.23423766251579,0.0,74.16031071523237,84.29211121274854,23.454990206703087,46.82214942181358,26,76,34.55092984490846,42.66083386918211,96.16571294304683,52.95290252524105
110,44.71253786176273,62.238442856600486,75.73641432377087,1.0,77.05440616163654,98.32027382901181,33.71491136649515,33.61230863654765,69,8,83.11881586067501,26.782893919360585,78.03595907073239,64.00455455225242
111,84.64086724711278,71.05284027223456,31.45732950042872,0.0,90.8248379234579,44.86006620177172,19.026050892333245,11.680700716264036,82,40,55.389593439576544,69.28137627201797,56.5558837248964,66.62728323728844
112,69.94792753175044,20.492368695970175,65.73189166171419,1.0,15.034975687137031,4.248960823815818,99.05391939211879,43.25966430678647,64,32,77.61857971144082,5.122840398223982,74.55332082200744,63.804180835565006
113,29.743695085513366,34.169811486473215,51.732608351608015,0.0,55.82834241692485,11.75459407560635,57.14974464624556,65.98040293907718,36,64,77.778326661679,89.06051765785045,46.833166691732316,18.9613969338456
114,81.37978197024772,67.62424822774629,48.49656451580705,1.0,42.83785131058563,38.165374664543215,73.28151240366955,9.448727914238408,32,81,7.108790063011961,84.15615453566596,27.994517865066094,20.83105865383229
115,39.65057408469846,87.9234763031327,90.11621706491616,0.0,92.31590211737402,88.55226374488771,9.82499134520367,30.62690951677486,37,76,34.24065656010231,8.579703513243587,4.0634039971700116,24.146305084159746
116,88.11031971111616,54.36780538280952,55.46450586202596,0.0,10.509469424899919,14.803867927776205,36.611755007431576,83.60175827727112,82,16,47.90215054529672,79.86187466244947,67.72030452593735,73.29939155277158
117,58.12728726358587,28.269965094553662,82.68616030486949,1.0,98.25738886809128,82.39900940026955,89.26398030473214,64.61810255983272,77,75,94.5224721580388,96.11704418831957,14.259143461115809,49.93545241525672
118,88.17353618548528,3.023525800598259,72.55735341014893,1.0,87.54513240932963,1.4976260219019433,8.443832642394788,20.63730118576239,83,79,89.82288010160042,49.206961915489345,45.93479608442493,67.12555744068803
119,69.25315900777659,71.03368289742133,3.855724605899835,0.0,7.382628156424853,45.7388698785811,16.548322833961315,16.090979579308918,66,92,42.30319829312198,56.81533501260378,66.67545429094478,79.93634104207149
120,72.52542798196406,0.7884103508440377,77.31100525054192,1.0,49.096638554047445,64.43971409505681,62.54176103511686,90.44850262008998,40,51,9.566592748691505,67.97967402259275,89.12940059690602,56.40695204012681
121,50.13243819267023,37.267906982099554,21.687025009104065,0.0,71.75595002125259,6.03794820255964,62.27889941042252,28.70202213409844,0,64,40.45422868803817,26.6726943216011,60.93636372547342,47.11410409176189
122,95.6083634723224,53.05372145627818,90.31496468515715,0.0,73.81515456910564,61.476275061648664,83.82270444539296,17.95001688986303,38,92,53.59033326412808,64.96612589883748,21.77246793830825,40.25150969950012
123,64.39901992296375,92.21114617671931,4.292419060883201,0.0,90.64941252379208,94.44041214695561,93.54927638714214,99.99640185426024,64,36,90.43971913990313,47.48675001029421,47.40556558658486,53.626287009756744
124,42.38550485581797,8.94945450329001,33.307203447431874,1.0,79.98654355823109,16.025992013659508,14.198647542526377,30.91918277779059,9,60,29.487926714121706,40.554180461357824,66.76200688843181,14.957848038771072
125,60.639321412792434,40.59423219682837,9.973294723475401,0.0,31.09303803440895,72.96113830353528,25.937381852699946,12.474018780936369,62,18,30.886414566898736,90.28015595875048,19.531752237312883,78.64455027447715
126,1.9193198309333526,2.4313199710157773,47.55891170848437,0.0,49.84347858624524,60.90938979435434,42.74614056932558,46.17576297529471,49,81,62.7183234547841,79.7903109948484,73.21717956305757,91.2759237011567
127,30.15748166745493,34.26109843415903,82.00224358697518,1.0,70.17857629358541,18.511638887923056,0.09032855212496305,43.43451101984821,3,25,50.5191555071379,93.4607628203627,76.38242372709222,81.23650360504925
128,66.01735374926851,62.22310588397949,29.81873596630641,1.0,13.843684136435142,0.6203414709366029,6.981430295969493,92.68024758303311,5,40,19.586895905880652,83.66518248871061,52.25293579175383,82.18955666615354
129,29.007760721044406,27.906794822859837,15.09348973110416,0.0,19.39907976001973,0.9284450505927078,22.649127794102164,13.420494747630475,81,25,14.472724884257937,4.181060115330137,85.88012394980441,82.94014126443886
130,61.801542899884154,20.97499496556351,33.02670356968992,1.0,48.10424481098726,53.20924091720286,48.11019640158117,9.113640612930684,18,4,48.949720980534664,60.65293910758234,22.473983809083077,17.564911571237385
131,42.87687009457662,11.570323332709364,81.3880141920636,1.0,29.824579870551272,94.27794095611935,25.152273816861282,9.29786709066801,45,10,77.93909564002804,69.76368815154709,53.77374935872099,99.58127294832732
132,13.547406422245023,57.714024402034184,14.038395779934687,0.0,86.2559249784095,64.42986274656124,87.6681892223048,90.42874658222364,75,97,77.88312515567874,66.48574757163,89.4164183762562,65.71857904622998
133,29.828232595603076,69.5270005904686,22.73624490775018,1.0,58.627732152061796,71.42998462937436,32.427287554201115,44.936917796107714,64,86,97.58036873205907,27.195643475835073,70.41515108727725,42.09270640798972
134,56.99649107012649,67.19571405958223,6.8851964493373945,0.0,34.86651977183677,49.38654869205371,92.46228121426286,15.060652815522568,38,97,38.27181981579947,42.56303514649916,80.68743135696138,88.80238522670358
135,59.08727612481732,94.88610207205073,70.57100439896077,0.0,84.88330256044101,58.18889426345698,97.478726073471,59.38300983792906,41,82,39.1989326810261,3.902913808359587,22.209302231684582,58.23512729892273
136,57.43252488495788,0.27032138935026984,39.52332435363368,0.0,80.48784485542389,12.636752533060347,44.98615339075788,53.762335565083205,17,35,0.18194947805292294,9.409412769567327,57.27805812768629,99.36245090735015
137,65.32008198571336,64.7196653894036,31.083997714331602,0.0,99.83548770992695,87.68206204006307,22.712881689932363,19.840674774889933,44,84,82.99173651954892,56.05119006191839,32.404271547176236,75.2073694450204
138,65.21032700016889,60.03922370976396,71.86263903411519,0.0,84.73076883337349,76.07926286668018,29.16661334230033,60.3038139426371,18,5,64.66284440680506,58.241176446558015,65.89164331843178,36.75107092597262
139,43.14184354339739,58.87396099702882,33.59775423402552,0.0,41.44565348056797,99.81989528446096,77.63336816594462,34.02312343169456,63,58,76.99221187318909,20.12292906236388,52.26096468822,74.25622253025
140,89.6546595851063,96.27703198402425,72.77712732144181,0.0,12.749888176998848,29.772294755562136,27.334970779259105,23.837076773086995,6,99,47.062319994480305,44.82027237415463,62.54888050590407,73.01099722250616
